split,file,source_identity,instances,near_duplicate_of_train,near_duplicate_of_valid
valid,d-143-_jpg.rf.d670dc934a8b2223be0a684815574ed4.jpg,d-143-_jpg,1,,
valid,d-146-_jpg.rf.202da2545286958915eae2b2a7645f90.jpg,d-146-_jpg,2,,
valid,d-148-_jpg.rf.2bdea2b747f8d7d9ef81fc4a9c173eb5.jpg,d-148-_jpg,1,,
valid,d-149-_jpg.rf.1f470a5791e5c6839217e25c9868ff84.jpg,d-149-_jpg,1,,
valid,d-154-_jpg.rf.52e2ea03d083092da5dfb3b9258c87a8.jpg,d-154-_jpg,1,,
valid,d-158-_jpg.rf.b149991037e074585fa3a418f451b89a.jpg,d-158-_jpg,1,,
valid,d-162-_jpg.rf.6e8fb7823ebca6533419e8e83d6c6fc1.jpg,d-162-_jpg,3,,
valid,d-17-_jpg.rf.5c2bd3926d527448bae074e4a0bd6dcf.jpg,d-17-_jpg,1,,
valid,d-172-_jpg.rf.2f786bed5c6c8330e5b3a56c522ca1e9.jpg,d-172-_jpg,1,,
valid,d-174-_jpg.rf.96602717900617b608e8177553b13459.jpg,d-174-_jpg,1,,
valid,d-18-_jpg.rf.7553465f7699bdf92aa40e108ae69338.jpg,d-18-_jpg,0,,
valid,d-181-_jpg.rf.7822ecf5b8835567ae1b785aafa9f52c.jpg,d-181-_jpg,1,,
valid,d-19-_jpg.rf.fb08005aedfee5d24ab823feb0f3dc70.jpg,d-19-_jpg,1,,
valid,d-193-_jpg.rf.e16c06a5f27a77589fe38b8b8464bd44.jpg,d-193-_jpg,4,,
valid,d-25-_jpg.rf.2a29f3d27f862d0119fa1c15412e08a2.jpg,d-25-_jpg,1,,
valid,d-37-_jpg.rf.f446a85ec2748d5e6b8f7f10e7fd68c1.jpg,d-37-_jpg,4,,
valid,d-39-_jpg.rf.33b85e3d74b204f612c807a112953364.jpg,d-39-_jpg,1,,
valid,d-58-_jpg.rf.dd79f276200b8e2de79497e08430eb01.jpg,d-58-_jpg,1,,
valid,d-67-_jpg.rf.bfcaf5f4e0a08d1685cf93ff57de31e7.jpg,d-67-_jpg,1,,
valid,d-7-_jpg.rf.1d962e13a83766aa13fe92e05c58e0ad.jpg,d-7-_jpg,1,,
valid,d-70-_jpg.rf.155fbb567472c4c6b33484270d6deb9f.jpg,d-70-_jpg,1,,
valid,d-71-_jpg.rf.9f0de481d1c82c75d5ffca6853d59776.jpg,d-71-_jpg,1,,
valid,d-75-_jpg.rf.c473431918adef4268c26aa9954615aa.jpg,d-75-_jpg,1,,
valid,d-76-_jpg.rf.c0661a61db9d2b2e296cd2423073f711.jpg,d-76-_jpg,1,,
valid,d-79-_jpg.rf.d32d4a6bab2dc1b1d51837194f846d71.jpg,d-79-_jpg,1,,
valid,d-83-_jpg.rf.a19511f55e3e114e3e1e1a636460633c.jpg,d-83-_jpg,2,,
valid,d-99-_jpg.rf.5082e0a4b8d56a51d85f34c417c5e1d5.jpg,d-99-_jpg,1,,
valid,e-108-_jpg.rf.aa50d80a3f94f9c8e9f563e17c9c799b.jpg,e-108-_jpg,0,,
valid,e-12-_jpg.rf.d731af74040e7fd99175501a63547741.jpg,e-12-_jpg,1,,
valid,e-124-_jpg.rf.3128697685ddbb64b5a7c9f455f79235.jpg,e-124-_jpg,1,,
valid,e-127-_jpg.rf.ece684a83d091d0c62c28dbf62c1c38c.jpg,e-127-_jpg,3,,
valid,e-137-_jpg.rf.ca0dc7fdf0e20be13d90077b988c5f2f.jpg,e-137-_jpg,1,,
valid,e-138-_jpg.rf.99d2a8253d848e1eaa36ddfd11f6fa76.jpg,e-138-_jpg,1,,
valid,e-141-_jpg.rf.b908320f2c276aaabafeb9457f5e5eb0.jpg,e-141-_jpg,1,,
valid,e-144-_jpg.rf.45a1b8484588e7cb1eb02c5e93573a75.jpg,e-144-_jpg,2,,
valid,e-147-_jpg.rf.a88082c53c897492cd3623e3300c7585.jpg,e-147-_jpg,1,,
valid,e-153-_jpg.rf.83c5bf96badc29ff02746678c2791761.jpg,e-153-_jpg,1,,
valid,e-162-_jpg.rf.28d07ff47fa7f379b46d0b9d99646113.jpg,e-162-_jpg,2,,
valid,e-168-_jpg.rf.e65366dc3d0297539d286bbf088df65a.jpg,e-168-_jpg,1,,
valid,e-171-_jpg.rf.155a9b340e3ccdba5484979d80c322da.jpg,e-171-_jpg,1,,
valid,e-173-_jpg.rf.e035c4453a0a917de5d25a5df77de3e4.jpg,e-173-_jpg,9,,
valid,e-174-_jpg.rf.5ce92b723f6808fc3e9d0e179fcbc4d7.jpg,e-174-_jpg,1,,
valid,e-18-_jpg.rf.f3374617ff97f83f2e10c5f0fc19a2da.jpg,e-18-_jpg,3,,
valid,e-184-_jpg.rf.3020292721a681d51f3533f23afa2626.jpg,e-184-_jpg,2,,
valid,e-190-_jpg.rf.6ff08f8a7ac6474d3653d54b1c001da2.jpg,e-190-_jpg,1,,
valid,e-193-_jpg.rf.5ff3c7cb39e600b122db4e6a3361264d.jpg,e-193-_jpg,2,,
valid,e-25-_jpg.rf.704fb250e5aa18714f6256d250d83a40.jpg,e-25-_jpg,1,,
valid,e-28-_jpg.rf.a73407842424eecd4142a782f5a17002.jpg,e-28-_jpg,3,,
valid,e-30-_jpg.rf.3317ef476830818ed9d31477caa03ed7.jpg,e-30-_jpg,1,,
valid,e-31-_jpg.rf.c8f47dcd2c90b4f456090addf9266448.jpg,e-31-_jpg,4,,
valid,e-37-_jpg.rf.f580c2af62104dda806c016e3811e1c9.jpg,e-37-_jpg,2,,
valid,e-46-_jpg.rf.c0cb98033bfbe734f9bc5bb2ba2c2889.jpg,e-46-_jpg,3,,
valid,e-48-_jpg.rf.8490224374f25afaa254a02a9b2f5d35.jpg,e-48-_jpg,1,,
valid,e-5-_jpg.rf.a649ed4cd6350e27afcf8ce7a7a4ed33.jpg,e-5-_jpg,2,,
valid,e-51-_jpg.rf.5947c6e3bcb0835bce7ff1dbc6962af4.jpg,e-51-_jpg,1,,
valid,e-52-_jpg.rf.6c2f20fc5c2642aafc3b50a857874d69.jpg,e-52-_jpg,3,,
valid,e-53-_jpg.rf.6e52344f0163e93fb74ba8d7cf67caa7.jpg,e-53-_jpg,1,,
valid,e-55-_jpg.rf.6780029adf73154d76ec3947db05d0a5.jpg,e-55-_jpg,1,,
valid,e-56-_jpg.rf.852d5039f475c03ef66fa84fb039ebff.jpg,e-56-_jpg,1,,
valid,e-6-_jpg.rf.571b86a1c38c6371434829e6fa12688c.jpg,e-6-_jpg,1,,
valid,e-64-_jpg.rf.864a5fdc326e5e2de6116c79a048ee20.jpg,e-64-_jpg,1,,
valid,e-7-_jpg.rf.7868308cbb3d7e0b416b304df3cd324f.jpg,e-7-_jpg,9,,
valid,e-70-_jpg.rf.515a493b48d82dc7e517e084ffefbb6f.jpg,e-70-_jpg,1,,
valid,e-72-_jpg.rf.6fdbc16b8a308daa0cfe6cb2e8499a78.jpg,e-72-_jpg,1,,
valid,e-83-_jpg.rf.b01dc9491c48d81bda5a96e33b878a84.jpg,e-83-_jpg,1,,
valid,e-87-_jpg.rf.dc880bcda0c62ab54880e8b251d6e210.jpg,e-87-_jpg,1,,
valid,e-91-_jpg.rf.1c28b2a1c6193e5ccb074fed16a28c90.jpg,e-91-_jpg,1,,
valid,f-108-_jpg.rf.3c99e7af35d9823772abdf0d8359eb03.jpg,f-108-_jpg,3,,
valid,f-109-_jpg.rf.d3dc6588e89a42b20c1483d90fa2ecd0.jpg,f-109-_jpg,1,,
valid,f-11-_jpg.rf.563c57c03575b3f4a3e59655cf0e4f57.jpg,f-11-_jpg,1,,
valid,f-111-_jpg.rf.a517b244e8756f362842088ea25b0879.jpg,f-111-_jpg,1,,
valid,f-115-_jpg.rf.84ed20732a945031e31e5e61ee87b399.jpg,f-115-_jpg,1,,
valid,f-116-_jpg.rf.f8686eb7e2a68b806cdb889b0ee13bc1.jpg,f-116-_jpg,1,,
valid,f-117-_jpg.rf.5b235b89a7584d444112e9e5034e87d0.jpg,f-117-_jpg,1,,
valid,f-119-_jpg.rf.01d91be4b2ecda5713218a59da188d37.jpg,f-119-_jpg,1,,
valid,f-135-_jpg.rf.af061368cbd23c8b141d3d2bdb08dfc9.jpg,f-135-_jpg,1,,
valid,f-147-_jpg.rf.ec3253fac4374560c4d86a4e9c8e71df.jpg,f-147-_jpg,1,,
valid,f-148-_jpg.rf.fe6faedd5b836a89aa1d8d3c6878eeff.jpg,f-148-_jpg,1,,
valid,f-150-_jpg.rf.c637d2f5184c051ed968e0d8ca25437f.jpg,f-150-_jpg,1,,
valid,f-151-_jpg.rf.4e6110d12cb901f234714b7c2d2e147c.jpg,f-151-_jpg,1,,
valid,f-163-_jpg.rf.cc3ba3bf3d9ae999fc78dad6a7a33872.jpg,f-163-_jpg,2,,
valid,f-166-_jpg.rf.b006b341c5e58394649585a819387d8c.jpg,f-166-_jpg,2,,
valid,f-175-_jpg.rf.2347cac5015baba2e233aee0b025374d.jpg,f-175-_jpg,3,,
valid,f-179-_jpg.rf.ce9ce06737f7b654fc7b6b6bcb78de12.jpg,f-179-_jpg,1,,
valid,f-182-_jpg.rf.ad917ab1b5d66fa21a05436e0ae82bab.jpg,f-182-_jpg,1,,
valid,f-185-_jpg.rf.1fe118aec5cc18103ac37c46ed3cbf56.jpg,f-185-_jpg,1,,
valid,f-191-_jpg.rf.08df9ef8b9946734335382ced65a5e5b.jpg,f-191-_jpg,1,,
valid,f-196-_jpg.rf.7f05123655d58be414ae0f3b41f3917e.jpg,f-196-_jpg,2,,
valid,f-197-_jpg.rf.2c5f3de07bd6f4249d4fa130f0e62f25.jpg,f-197-_jpg,2,,
valid,f-198-_jpg.rf.552371de92e2b945aee8781757f56b59.jpg,f-198-_jpg,1,,
valid,f-23-_jpg.rf.2aba207d1f37d2532c0717686e91a8f2.jpg,f-23-_jpg,1,,
valid,f-24-_jpg.rf.df962cb285bed4a7ce4d66d35eece543.jpg,f-24-_jpg,1,,
valid,f-26-_jpg.rf.44ff41d08e53db23789976619cde6fa4.jpg,f-26-_jpg,1,,
valid,f-3-_jpg.rf.c21c5e330d009bc7851cd0e52e50eca1.jpg,f-3-_jpg,1,,
valid,f-31-_jpg.rf.61708a4a666c7b7818ca382a51f05454.jpg,f-31-_jpg,1,,
valid,f-34-_jpg.rf.5109ce2a3c30198f22e98f566921376f.jpg,f-34-_jpg,1,,
valid,f-49-_jpg.rf.0dba1b55e5661809d990b61a3a22841b.jpg,f-49-_jpg,1,,
valid,f-58-_jpg.rf.9637bd2f4cf8b74b5fcb3429b2a3bbb2.jpg,f-58-_jpg,1,,
valid,f-64-_jpg.rf.b6b16623dc943ecab4f3f8b999084cc0.jpg,f-64-_jpg,1,,
valid,f-65-_jpg.rf.d818843a014699e3049c18579b3bde09.jpg,f-65-_jpg,3,,
valid,f-69-_jpg.rf.c20966c6db87b22b78e047cf496be317.jpg,f-69-_jpg,1,,
valid,f-71-_jpg.rf.e538d3a0945258cf966e1b62b738a402.jpg,f-71-_jpg,1,,
valid,f-73-_jpg.rf.c212142e45ae7f155b705da421a3f539.jpg,f-73-_jpg,1,,
valid,f-81-_jpg.rf.8b2aac370b66c025cbf13b793829d320.jpg,f-81-_jpg,1,,
valid,f-83-_jpg.rf.61a649bd0357ca3830c3a3710cfb73c7.jpg,f-83-_jpg,1,,
valid,f-91-_jpg.rf.647f89f68d616317227b515fcfc90b5c.jpg,f-91-_jpg,3,,
valid,f-92-_jpg.rf.e26af5b7d769d93f582d9d9e1e913fd5.jpg,f-92-_jpg,3,,
valid,gosong-palsu-1c-lahan-9-1-_jpg.rf.fcb4e00f47a3438fedb8e8e6835ec252.jpg,gosong-palsu-1c-lahan-9-1-_jpg,2,,
valid,gosong-palsu-2d-lahan-9_jpg.rf.dcc486993fbb9574dacd873013a8e652.jpg,gosong-palsu-2d-lahan-9_jpg,1,,
valid,img0099_jpg.rf.119ec308dc51f07ed28bc4555923e234.jpg,img0099_jpg,10,,
valid,img0124_jpg.rf.1a3160fe55502f0f82dd82b966d2d652.jpg,img0124_jpg,1,,
valid,img0249_jpg.rf.5c2602f9d49a782f9cb7da7e74cda5c7.jpg,img0249_jpg,8,,
valid,img0299_jpg.rf.e327b8eb5d4dc547eb01a29752bd9eca.jpg,img0299_jpg,15,,
valid,img0310_jpg.rf.c46f4f338c9c45816280202e84079c76.jpg,img0310_jpg,4,,
valid,img0312_jpg.rf.4511ff768f4070910315ecc051c747e1.jpg,img0312_jpg,2,,
valid,img0334_jpg.rf.9f421a1ec36895c519277e9f7008c36e.jpg,img0334_jpg,13,,
valid,img0361_jpg.rf.c094ce91928c7f31dcad8e383491cb5b.jpg,img0361_jpg,7,,
valid,img0481_jpg.rf.983a340d88fd3c388c586a3abc311b61.jpg,img0481_jpg,9,,
valid,img0524_jpg.rf.aa9a265162a99713ffdb27226fc78322.jpg,img0524_jpg,1,,
valid,img0534_jpg.rf.8211ade4d431ab28a209c5b16f8a24e5.jpg,img0534_jpg,42,,
valid,img0738_jpg.rf.6cda476852561b1e3df6bb07a68974e3.jpg,img0738_jpg,1,,
valid,img0749_jpg.rf.1179da0899103ab6e260fa1747c6fa14.jpg,img0749_jpg,12,,
valid,img0771_jpg.rf.81de5a6816046331fee2a5757d45ae51.jpg,img0771_jpg,42,,
valid,img0826_jpg.rf.ef78ba0a7f7a2e3c1c1238ab8810f435.jpg,img0826_jpg,7,,
valid,img0829_jpg.rf.c4cb13501c7bed362b9d4d1ca93ddb67.jpg,img0829_jpg,24,,
valid,img0848_jpg.rf.3dfe2171d9f7b821c2d92f801702a219.jpg,img0848_jpg,7,,
valid,lb-100-_jpg.rf.d9a4b2881721c7f0858c08849192b3c2.jpg,lb-100-_jpg,1,,
valid,lb-102-_jpg.rf.702dd70aa8750b63d12c5a255f5bf3fd.jpg,lb-102-_jpg,1,,
valid,lb-103-_jpg.rf.b2dbd9322235349aa4f4f27cb9b835ef.jpg,lb-103-_jpg,1,,
valid,lb-104-_jpg.rf.325e0494a524e35919624f5ed5f6c7c1.jpg,lb-104-_jpg,1,,
valid,lb-119-_jpg.rf.47d5ee8a237614bedc1702c8a27ec3c4.jpg,lb-119-_jpg,13,,
valid,lb-20-_jpg.rf.fa35a12351db8e71bfc6b2351c619daf.jpg,lb-20-_jpg,1,,
valid,lb-21-_jpg.rf.3d05305b20543d5eae0f70cfd5c66ccc.jpg,lb-21-_jpg,1,,
valid,lb-27-_jpg.rf.f6104852279805bbe361e3bc374debb0.jpg,lb-27-_jpg,1,,
valid,lb-32-_jpg.rf.59f40da371fd91523c232ea682b416e2.jpg,lb-32-_jpg,1,,
valid,lb-36-_jpg.rf.59498da30bd950e3a0a31f4094c76f7f.jpg,lb-36-_jpg,1,,
valid,lb-37-_jpg.rf.df64c901c0462ec46489da665aac95c8.jpg,lb-37-_jpg,1,,
valid,lb-44-_jpg.rf.73e4a4298989a5c53c2523dbc8fea1ad.jpg,lb-44-_jpg,2,,
valid,lb-46-_jpg.rf.08807f357a9a34f906be7963112e030d.jpg,lb-46-_jpg,1,,
valid,lb-48-_jpg.rf.96e844df3345c37e2e5f7ee4b3f77512.jpg,lb-48-_jpg,1,,
valid,lb-53-_jpg.rf.4d0b4f3443f443e7d50e7c07461b7d50.jpg,lb-53-_jpg,1,,
valid,lb-54-_jpg.rf.d49cc9c5cbb073debcbd7479bce36794.jpg,lb-54-_jpg,1,,
valid,lb-55-_jpg.rf.b516d9bf5bd53e825bd706c61c497e86.jpg,lb-55-_jpg,1,,
valid,lb-58-_jpg.rf.ebdf588194f1be0245324e5dca9216dd.jpg,lb-58-_jpg,1,,
valid,lb-60-_jpg.rf.6d7f30653306c4afda33e0f74ab0ef8c.jpg,lb-60-_jpg,1,,
valid,lb-68-_jpg.rf.f2b7013c744f5caf67f919112a2e2554.jpg,lb-68-_jpg,2,,
valid,lb-70-_jpg.rf.fdaa1aa6eb486390701d39bb805032b0.jpg,lb-70-_jpg,3,,
valid,lb-73-_jpg.rf.e8a0bb84c45e1ba46f6a602cbc68a90f.jpg,lb-73-_jpg,4,,
valid,lb-80-_jpg.rf.cd6b77f3912ce43638dcf2c5ad399ee3.jpg,lb-80-_jpg,1,,
valid,lb-82-_jpg.rf.4198e6b5a85ce50de3dfa817bd507b97.jpg,lb-82-_jpg,2,,
valid,lb-84-_jpg.rf.855bf9b3f80a2b4e6ca6c6a9ede0f2b2.jpg,lb-84-_jpg,4,,
valid,lb-90-_jpg.rf.878e333feb3167fa663cd1149bcd0c6d.jpg,lb-90-_jpg,2,,
valid,lb-93-_jpg.rf.dcf7b80e706358ba33197e0614bf00f6.jpg,lb-93-_jpg,1,,
valid,leaf_blast-125-_jpg.rf.2f4063920679aea4278989c2806f5f10.jpg,leaf_blast-125-_jpg,3,,
valid,leaf_blast-125-_jpg.rf.48f284f6b9a05d35edb3250833e1a152.jpg,leaf_blast-125-_jpg,2,,
valid,leaf_blast-126-_jpg.rf.3ade2b6dac256ae6c3ec12f2a235d146.jpg,leaf_blast-126-_jpg,29,,
valid,leaf_blast-143-_jpg.rf.e49eb9ad5dd844aac1849b0df23a79e0.jpg,leaf_blast-143-_jpg,2,,
valid,leaf_blast-186-_jpg.rf.f4193abed88858753eb1ce6c2c085658.jpg,leaf_blast-186-_jpg,1,,
valid,leaf_blast-195-_jpg.rf.571e7a3991e1a6ddb8d0c2e9ff9de6a5.jpg,leaf_blast-195-_jpg,10,,
valid,leaf_blast-212-_jpg.rf.76e51e372cbdeb77d688f51b7e0bdf52.jpg,leaf_blast-212-_jpg,2,,
valid,leaf_blast-235-_jpg.rf.445c28bada242b2e6ee31dd496c136cd.jpg,leaf_blast-235-_jpg,2,,
valid,leaf_blast-238-_jpg.rf.58d2bd6e537521927acfbe555dfb636f.jpg,leaf_blast-238-_jpg,1,,
valid,leaf_blast-258-_jpg.rf.6490bfa5d49bb43f3145e4bfdbd7a4ce.jpg,leaf_blast-258-_jpg,2,,
valid,leaf_blast-265-_jpg.rf.ecfeb6b60001f7d7d2827cb4c5638c82.jpg,leaf_blast-265-_jpg,1,,
valid,leaf_blast-271-_jpg.rf.9a44e913ce0239472a408523f3c79fa6.jpg,leaf_blast-271-_jpg,1,,
valid,leaf_blast-285-_jpg.rf.a8e9109c6ee557f006772435b251592e.jpg,leaf_blast-285-_jpg,1,,
valid,leaf_blast-287-_jpg.rf.eceda40cd1503428ec2d5381d036dfca.jpg,leaf_blast-287-_jpg,1,,
valid,leaf_blast-308-_jpg.rf.9809b66d8c8450312ee3f3e3e3ba0464.jpg,leaf_blast-308-_jpg,3,,
valid,leaf_blast-309-_jpg.rf.5db476db93ccad37c3b133688ff115f1.jpg,leaf_blast-309-_jpg,1,,
valid,leaf_blast-43-_jpg.rf.aad9506edca609c6be740b7250eea5ca.jpg,leaf_blast-43-_jpg,1,,
valid,leaf_blast-83-_jpg.rf.6bdbe68d5cfccfb09c1b9f0eb3427de5.jpg,leaf_blast-83-_jpg,4,,
valid,narrow_brown-101-_jpg.rf.edbb03d5a8e230e88aafe4336ae43f56.jpg,narrow_brown-101-_jpg,6,,
valid,narrow_brown-107-_jpg.rf.a34719ecb7415895519468c3d6a890df.jpg,narrow_brown-107-_jpg,10,,
valid,narrow_brown-112-_jpg.rf.c1b7c063ef8cb1a1ab91a60036e883ea.jpg,narrow_brown-112-_jpg,7,,
valid,narrow_brown-116-_jpg.rf.8bf77eb7cba483d3a2712400c3a95589.jpg,narrow_brown-116-_jpg,10,,
valid,narrow_brown-133-_jpg.rf.ec697542124d5398c30e9984d7a0b68f.jpg,narrow_brown-133-_jpg,6,,
valid,narrow_brown-143-_jpg.rf.faa1b7334942c6ec61968b3a734a510b.jpg,narrow_brown-143-_jpg,9,,
valid,narrow_brown-149-_jpg.rf.3763dd6014663128c0d6fc5123bb6d0a.jpg,narrow_brown-149-_jpg,39,,
valid,narrow_brown-150-_jpg.rf.8253568fd7eeb7e637862d3e79601736.jpg,narrow_brown-150-_jpg,38,,
valid,narrow_brown-156-_jpg.rf.0415b79563f6c3e9820bdc44068b94c9.jpg,narrow_brown-156-_jpg,4,,
valid,narrow_brown-158-_jpg.rf.722c04dfcdf04adfc725924e4c4d8119.jpg,narrow_brown-158-_jpg,10,,
valid,narrow_brown-173-_jpg.rf.65b6171d1da4c9cb57aac2a456f9454f.jpg,narrow_brown-173-_jpg,22,,
valid,narrow_brown-18-_jpg.rf.f665611a80fccca19851121a257b1490.jpg,narrow_brown-18-_jpg,14,,
valid,narrow_brown-186-_jpg.rf.18d37b8c12a2bc474a15344aa4a95bd9.jpg,narrow_brown-186-_jpg,6,,
valid,narrow_brown-188-_jpg.rf.3b3d7b21305f503a2c43857d82736802.jpg,narrow_brown-188-_jpg,27,,
valid,narrow_brown-220-_jpg.rf.0d5d2d1664914aeac82ea19f92977bcb.jpg,narrow_brown-220-_jpg,14,,
valid,narrow_brown-227-_jpg.rf.0006cdb3fb76b6f14127b5fee6ed0d3f.jpg,narrow_brown-227-_jpg,38,,
valid,narrow_brown-23-_jpg.rf.04d561dff2b0c2d0d2a9158147c30635.jpg,narrow_brown-23-_jpg,22,,
valid,narrow_brown-231-_jpg.rf.98e590a7facd400e0d8b5548b4c7cc9f.jpg,narrow_brown-231-_jpg,6,,
valid,narrow_brown-250-_jpg.rf.805e2a73b08ee4d2fe2a5e7f182200cf.jpg,narrow_brown-250-_jpg,6,,
valid,narrow_brown-49-_jpg.rf.00845601cd51460aa6d89547bd5debb0.jpg,narrow_brown-49-_jpg,7,,
valid,narrow_brown-55-_jpg.rf.37daee470900d819702ab1350008e9ae.jpg,narrow_brown-55-_jpg,41,,
valid,narrow_brown-63-_jpg.rf.7f1c6fa2ace0b428723d4711ba10800b.jpg,narrow_brown-63-_jpg,32,,
valid,vlb-1-_jpg.rf.ed0bf2b9ab23cc8b11d434c1f25dfa73.jpg,vlb-1-_jpg,3,,
valid,vlb-10-_jpg.rf.a33d90993b9179f97e49b6f2c27f9a36.jpg,vlb-10-_jpg,1,,
valid,vlb-15-_jpg.rf.6e0f602bb863a326491a109b26abc59e.jpg,vlb-15-_jpg,9,,
valid,vlb-3-_jpg.rf.46275633b209777a007057822876a27d.jpg,vlb-3-_jpg,2,,
valid,vlb-8-_jpg.rf.ef594b115409fc41654f7747d8212f6b.jpg,vlb-8-_jpg,1,,
test,1-305-_jpg.rf.53e426384df91ae2f91ea4bd8a0b0e15.jpg,1-305-_jpg,3,yes,
test,1-315-_jpg.rf.81314469575143bf3455421e8de1fe24.jpg,1-315-_jpg,8,,
test,1-317-_jpg.rf.f494b7f0b1c77ac092ee00955eb75e46.jpg,1-317-_jpg,2,,
test,1-330-_jpg.rf.cf89c88d4a21a09cf38132422b3db78e.jpg,1-330-_jpg,1,,
test,1-347-_jpg.rf.d6bd72a4227d253d4a02b9f21a45539c.jpg,1-347-_jpg,1,,
test,1-349-_jpg.rf.17ec58bf2bf14b3a2be58055933b4bb1.jpg,1-349-_jpg,2,,
test,1-359-_jpg.rf.af9fa7edc0554147242b4b77d53841f2.jpg,1-359-_jpg,1,,
test,1-361-_jpg.rf.99cf61209ed2e77910193ebdc2fda22a.jpg,1-361-_jpg,6,,
test,1-362-_jpg.rf.27db60225c410fbd7d40a3bfb606cd3e.jpg,1-362-_jpg,4,,
test,1-370-_jpg.rf.374266595afe99736db243e39932a0ec.jpg,1-370-_jpg,3,,
test,1-371-_jpg.rf.87fbb28a7ab9526743cea3a2bce1d843.jpg,1-371-_jpg,3,,
test,1-375-_jpg.rf.baa2fd37c1a1da45371cfadbce3cbddd.jpg,1-375-_jpg,5,,
test,1-389-_jpg.rf.0deaf89d21ef53af8d775198a47dfb69.jpg,1-389-_jpg,1,,
test,1-402-_jpg.rf.0b4ea867bd177851cb04087ef07e4c72.jpg,1-402-_jpg,10,,
test,1-42-_jpg.rf.b5972697095c301b7dc7001d7a82f512.jpg,1-42-_jpg,0,,
test,20220923_104639-0-_jpg.rf.3e7505dad7860cd37f41d566ee712cf7.jpg,20220923_104639-0-_jpg,1,,
test,20220923_104648_jpg.rf.c1aa64864c247b68bd7cd9ffbda0b4f5.jpg,20220923_104648_jpg,1,,
test,20220923_104728_jpg.rf.24485369bd4644c28cf79f0b8e49171c.jpg,20220923_104728_jpg,3,,
test,20220923_104813_jpg.rf.8ff05ef73170dfc148688f35cb33d5df.jpg,20220923_104813_jpg,1,,
test,20220923_104821_jpg.rf.f756802db974e42518b9e8674529abb6.jpg,20220923_104821_jpg,1,,
test,20220923_104926-0-_jpg.rf.0a98eb97785eb38d12921c91ffe384a5.jpg,20220923_104926-0-_jpg,3,,
test,20220923_105158-0-_jpg.rf.95dc8e88a28574e2899f59b1dee1b0c4.jpg,20220923_105158-0-_jpg,2,,
test,20220923_105159_jpg.rf.f0a5ad412cc3b83e1426a87d3aff67ca.jpg,20220923_105159_jpg,2,,
test,20220923_105317-0-_jpg.rf.b198ba2bb642b9f7112e5133724b9fb8.jpg,20220923_105317-0-_jpg,1,,
test,20220923_105435_jpg.rf.297db4e55adc48d277b6d43505b1e882.jpg,20220923_105435_jpg,1,,
test,20220923_105601_jpg.rf.d14fda037f604059cc6c5bc22480f49a.jpg,20220923_105601_jpg,1,,
test,20220923_105648_jpg.rf.1980737786b6723e2aec2b0914dad280.jpg,20220923_105648_jpg,1,,
test,20220923_105651_jpg.rf.a6bcde5de54fe66ada0606d5c130ad8a.jpg,20220923_105651_jpg,1,,
test,20220923_105656-0-_jpg.rf.5a727691d6ee06b45f029d2352a31ce7.jpg,20220923_105656-0-_jpg,2,,
test,20221011_115113_jpg.rf.1a11c5a333b05b5d156079ac87792be0.jpg,20221011_115113_jpg,2,,
test,20221011_115329_jpg.rf.a88f024784d796e430a9b6644c5e51a3.jpg,20221011_115329_jpg,1,,
test,20221019_095634_jpg.rf.20bc21ff5c6aac32b3c277adfc5e36c1.jpg,20221019_095634_jpg,0,,
test,20221101_113323_jpg.rf.ff19a347e9609b3efe86f656a83cc3da.jpg,20221101_113323_jpg,2,,
test,20221101_113338_jpg.rf.9a2423fe8a97c29d93d02f82cfca7e6d.jpg,20221101_113338_jpg,1,,
test,20221101_113341_jpg.rf.8a042b149e18b4bc212305ef6ef0d30c.jpg,20221101_113341_jpg,1,,
test,20221101_113347_jpg.rf.56fa119febd0f97fcfa64f0026deeb67.jpg,20221101_113347_jpg,1,,
test,20221104_132425_jpg.rf.4d8258112b6963d9f8fcbcf67c7026b1.jpg,20221104_132425_jpg,1,,
test,20221104_132438_jpg.rf.14f79cd7b19050815c1acb9b88bc30fe.jpg,20221104_132438_jpg,2,,
test,20221104_132456_jpg.rf.5c6094b555d61a7662818ca4812b0c21.jpg,20221104_132456_jpg,1,,
test,20221104_132457_jpg.rf.9aa19f08279e8e6198154df702d506c3.jpg,20221104_132457_jpg,1,,
test,20221104_132513-0-_jpg.rf.aeba4010e2f3583ee45ae07633833016.jpg,20221104_132513-0-_jpg,2,,
test,20221104_132531_jpg.rf.ce74a8b1df907d3a52bbd3235ce95df6.jpg,20221104_132531_jpg,1,,
test,20221104_132534-0-_jpg.rf.baef3764bf74b8830f5f78e570138537.jpg,20221104_132534-0-_jpg,2,,
test,20221104_132535_jpg.rf.77d0b44fc3345133bfbcbc9c7ad906db.jpg,20221104_132535_jpg,1,,
test,20221104_132542_jpg.rf.5e875b33937077fed3780aba736099ff.jpg,20221104_132542_jpg,1,,
test,20221104_132550_jpg.rf.da60c4c792fe8371bfc98318123fb272.jpg,20221104_132550_jpg,1,,
test,20221104_132605-0-_jpg.rf.810fd2ea7e1ac303cfd8c602298196d7.jpg,20221104_132605-0-_jpg,1,,
test,20221104_132617-0-_jpg.rf.341ae66ec26845d3f92b98234bd613e7.jpg,20221104_132617-0-_jpg,1,,
